date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-08-19,25.6,20.67,21.65,17.7,34,,100,87.9,79,58,22,18.4,18.4,14.7,40,23.62,23,6,62,27,101.46,101.02,101.18,100.9,99.77,99.33,99.49,99.21,24100,17312.5,12350,600,2,1.4,1.5,1,0,3.6,16.6,14.7,11.7,25.2,25.2,0,,06:02:00,1660897920,6.03,20:07:00,1660948620,20.12,14.08,6,6,24,24,16,16,,,,,,8,6.5,5,2,,,,
2022-08-18,19.7,15.54,17.3,14.9,,,100,99.4,97.5,95,16.2,15.4,15.6,14.9,26,15.75,17.5,9,45,20,101.9,101.75,101.72,101.54,100.22,100.06,100.03,99.84,2400,1341.7,1400,400,1.5,1.3,1.2,1,0.7,0,12.3,10.3,7.3,10.4,10.4,0,,06:00:00,1660811400,6,20:09:00,1660862340,20.15,14.15,6,6,19,20,15,18,,,,,,6,3.4,3.5,1,,,,
2022-08-17,17.4,15.4,15.95,14.5,,,100,96.9,94,88,16.2,14.9,15.2,14.1,31,21.17,21.5,12,57,9,102.53,102.32,102.11,101.69,100.84,100.64,100.44,100.04,24100,15029.2,12250,400,1.6,1.3,1.3,1,2,0,10.9,8.9,6,34.6,34.6,0,,05:59:00,1660724940,5.98,20:11:00,1660776060,20.18,14.2,3,5,17,18,16,16,,,,,,8,7.4,6,4,,,,
2022-08-16,17.8,15.79,16.05,14.3,,,98,93.2,90,82,15.9,14.7,14.8,13.8,28,17.21,17.5,7,36,27,102.55,102.13,102.09,101.62,100.85,100.44,100.38,99.9,24100,23300,16900,9700,1.6,1.2,1.3,1,2,0,11.1,9.1,6,0.6,0.6,0,,05:58:00,1660638480,5.97,20:13:00,1660689780,20.22,14.25,6,6,18,19,14,15,,,,,,8,7.5,6.5,5,,,,
2022-08-15,25.9,20.98,20.9,15.9,33,,100,87.7,83.5,67,21.6,18.7,18.8,15.9,30,22.08,22.5,15,44,21,101.7,101.48,101.51,101.32,100,99.78,99.82,99.64,24100,21808.3,12250,400,1.5,1.1,1.2,1,0,2.9,15.9,13.9,10.9,0.2,0.2,0,,05:56:00,1660551960,5.93,20:14:00,1660603440,20.23,14.3,6,6,25,25,15,15,,,,,,8,6.6,6,4,,,,
2022-08-14,19.9,16.38,17.04,14.2,,,100,97.7,95,90,19.4,16,16.8,14.2,20,13,14,8,68,15,102.05,101.94,101.89,101.73,100.36,100.25,100.19,100.03,24100,7908.3,12250,400,1.5,1.3,1.4,1.2,1,0,12,10,7,0,0,0,,05:55:00,1660465500,5.92,20:16:00,1660517160,20.27,14.35,6,8,23,23,18,18,,,,,,8,6.8,5.5,3,,,,
2022-08-13,21.6,17.35,17.89,14.2,27,,100,94.2,89,78,18.8,16.4,16.6,14.5,20,12.04,11,2,,,102.03,101.69,101.72,101.41,100.35,100.01,100.03,99.72,24100,9604.2,12250,400,1.3,1.1,1.1,1,0.1,0,12.9,10.9,7.9,4.6,4.6,0,,05:54:00,1660379040,5.9,20:18:00,1660430880,20.3,14.4,6,6,25,25,16,16,,,,,,8,6.5,6,4,,,,
2022-08-12,18,14.68,15.45,12.9,,,100,94.9,92,84,14.7,13.8,13.7,12.6,23,14.67,16,9,32,17,101.85,101.81,101.77,101.7,100.15,100.1,100.08,100.01,24100,16775,12450,800,1.5,1.4,1.4,1.2,2.5,0,10.4,8.4,5.5,3.4,3.4,0,,05:52:00,1660292520,5.87,20:19:00,1660344540,20.32,14.45,5,6,18,18,16,16,,,,,,8,7.7,7.5,7,,,,
2022-08-11,15.7,13.34,14.05,12.4,,,98,92.2,89,80,12.9,12.1,12.1,11.2,18,13.75,13.5,9,28,7,102,101.91,101.91,101.82,100.31,100.21,100.22,100.12,24100,21412.5,12650,1200,1.8,1.7,1.6,1.4,4,0,9.1,7,4,0.8,0.8,0,,05:51:00,1660206060,5.85,20:21:00,1660258260,20.35,14.5,6,6,17,17,12,12,,,,,,8,8,8,8,,,,
2022-08-10,15,13,13.45,11.9,,,99,92.4,91.5,84,12.2,11.8,11.7,11.1,41,27.5,27.5,14,60,8,102.05,101.74,101.67,101.29,100.35,100.06,99.99,99.64,24100,18345.8,13650,3200,2.1,1.8,1.8,1.5,4.5,0,8.4,6.5,3.5,3,3,0,,05:50:00,1660119600,5.83,20:23:00,1660171980,20.38,14.55,2,2,14,14,12,12,,,,,,8,8,8,8,,,,
2022-08-09,13.4,12.58,12.55,11.7,,,98,93.5,93,88,12.2,11.6,11.6,11,35,20.67,23,11,56,11,102.09,101.83,101.77,101.45,100.4,100.14,100.08,99.77,24100,18629.2,14450,4800,1.7,1.4,1.4,1.2,5.5,0,7.5,5.5,2.5,52.3,52.3,0,,05:49:00,1660033140,5.82,20:24:00,1660085640,20.4,14.58,2,2,15,15,13,13,,,,,,8,7.9,7,6,,,,
2022-08-08,21.9,18.29,17.1,12.3,28,,98,89.6,86,74,18.9,16.5,15.6,12.2,36,23,22.5,9,47,29,101.67,101.07,101.21,100.75,99.99,99.39,99.52,99.06,24100,21129.2,12450,800,2.2,1.6,1.8,1.3,0.9,0,12.1,10.1,7.1,2.1,2.1,0,,05:47:00,1659946620,5.78,20:26:00,1659999360,20.43,14.65,6,7,25,25,14,14,,,,,,8,7.3,5.5,3,,,,
2022-08-07,28.1,20.98,21.7,15.3,34,,97,77.2,71,45,19.8,16.5,15.7,11.5,46,26.92,29.5,13,61,26,102.18,101.6,101.6,101.01,100.47,99.89,99.89,99.3,24100,24100,24100,24100,2.4,1.7,1.7,1,0,3.7,16.7,14.7,11.7,0,0,0,,05:46:00,1659860160,5.77,20:27:00,1659913020,20.45,14.68,8,8,28,28,20,20,,,,,,7,5,4.5,2,,,,
2022-08-06,25.3,19.48,20.25,15.2,30,,99,84.2,76.5,54,18.2,16.6,15.8,13.3,35,17.88,21.5,8,45,35,102.25,102.01,101.97,101.7,100.54,100.31,100.26,99.98,24100,21829.2,14450,4800,3,2.1,2.2,1.4,0,2.2,15.2,13.2,10.2,0,0,0,,05:45:00,1659773700,5.75,20:29:00,1659826740,20.48,14.73,8,8,23,24,16,16,,,,,,8,6.2,5,2,,,,
2022-08-05,29.5,21.44,23.05,16.6,35,,99,76.8,72.5,46,18.2,16.7,16.8,15.3,39,27.58,28.5,18,57,27,101.95,101.86,101.84,101.74,100.25,100.14,100.12,100,24100,23566.7,20100,16100,2.6,1.8,2,1.3,0,5,18.1,16.1,13.1,0,0,0,,05:43:00,1659687180,5.72,20:31:00,1659740460,20.52,14.8,8,8,30,30,17,17,,,,,,8,4.3,4,0,,,,
2022-08-04,24,20.12,19.95,15.9,30,,99,86.3,81,63,18.9,17.6,16.6,14.4,26,16.21,17.5,9,41,26,101.93,101.77,101.71,101.49,100.22,100.08,99.99,99.77,24100,18979.2,13250,2400,2,1.5,1.6,1.2,0,2,14.9,12.9,9.9,1.2,1.2,0,,05:42:00,1659600720,5.7,20:32:00,1659654120,20.53,14.83,7,7,27,27,17,17,,,,,,8,6.1,4,0,,,,
2022-08-03,25.6,20.13,20.7,15.8,33,,99,87.6,86,73,20.5,18,16.9,13.4,41,24.33,25.5,10,52,27,101.59,101.31,101.32,101.06,99.9,99.61,99.64,99.37,24100,20954.2,12850,1600,1.5,1.2,1.2,1,0,2.7,15.7,13.7,10.7,0.6,0.6,0,,05:41:00,1659514260,5.68,20:34:00,1659567840,20.57,14.88,7,7,24,24,15,18,,,,,,8,5.4,4.5,1,,,,
2022-08-02,28.1,21.68,21.9,15.7,33,,85,68.9,67.5,50,17.1,15.5,15.2,13.4,25,17.21,18,11,38,28,101.71,101.62,101.63,101.55,100.02,99.93,99.94,99.86,24100,24100,24100,24100,2,1.8,1.6,1.2,0,3.9,16.9,14.9,11.9,0,0,0,,05:39:00,1659427740,5.65,20:35:00,1659481500,20.58,14.93,8,8,27,28,17,17,,,,,,8,5.8,5,2,,,,
2022-08-01,27.8,21.45,21.8,15.8,31,,91,67.8,68.5,46,15.5,14.8,14.7,13.9,31,21.96,23.5,16,41,26,101.67,101.4,101.38,101.1,99.96,99.71,99.69,99.41,24100,24100,24100,24100,2,1.7,1.6,1.1,0,3.8,16.8,14.8,11.8,0,0,0,,05:38:00,1659341280,5.63,20:36:00,1659395160,20.6,14.97,8,8,26,26,17,18,,,,,,7,3.7,3.5,0,,,,
2022-07-31,25.2,19.85,20.7,16.2,29,,95,79.3,76,57,16.7,16,15.9,15.1,35,27.79,27,19,54,26,101.06,100.73,100.83,100.6,99.38,99.05,99.15,98.92,24100,24100,24100,24100,2,1.5,1.6,1.2,0,2.7,15.7,13.7,10.7,0,0,0,,05:37:00,1659254820,5.62,20:38:00,1659308880,20.63,15.02,7,7,23,23,16,16,,,,,,8,4.6,4.5,1,,,,
2022-07-30,20.6,16.55,17,13.4,28,,98,95.2,94.5,91,19.4,15.8,16.1,12.7,34,22.08,21,8,53,20,101.76,101.22,101.26,100.75,100.05,99.52,99.56,99.06,24100,22529.2,13250,2400,1.4,1.1,1.2,1,1,0,12,10,7,0.2,0.2,0,,05:36:00,1659168360,5.6,20:39:00,1659222540,20.65,15.05,3,5,22,22,14,14,,,,,,8,8,8,8,,,,
2022-07-29,17.6,13.47,14.2,10.8,,,98,87.5,85,72,12.9,11.3,11.6,10.3,19,13.58,13,7,,,101.82,101.72,101.69,101.55,100.1,100.02,99.98,99.86,24100,23366.7,20100,16100,1.4,1.2,1.2,1,3.8,0,9.2,7.2,4.2,0.8,0.8,0,,05:34:00,1659081840,5.57,20:40:00,1659136200,20.67,15.1,6,7,19,19,13,13,,,,,,8,7.6,7,6,,,,
2022-07-28,22.4,15.86,16.5,10.6,26,,100,91.4,84,68,16.7,14.4,13.8,10.8,32,21.71,20,8,36,29,101.53,101.13,101.19,100.86,99.85,99.46,99.51,99.16,24100,13266.7,12850,1600,2,1.4,1.6,1.2,1.5,0,11.5,9.5,6.5,0,0,0,,05:33:00,1658995380,5.55,20:42:00,1659049920,20.7,15.15,8,8,22,22,11,11,,,,,,8,5.9,5,2,,,,
2022-07-27,22.9,19.64,19.14,15.4,30,,97,90.7,87.5,78,19.6,18.1,17.4,15.1,27,19.17,19,11,42,27,101.26,101.04,101.05,100.83,99.55,99.36,99.35,99.15,24100,23233.3,16100,8100,1.8,1.4,1.4,1,0,1.1,14.1,12.1,9.1,7.4,7.4,0,,05:32:00,1658908920,5.53,20:43:00,1658963580,20.72,15.18,3,3,21,21,15,15,,,,,,8,6.5,5,2,,,,
2022-07-26,26.8,21.12,22.4,18,34,,98,88.3,85.5,73,20.9,19.1,19.1,17.4,48,36.62,37.5,27,65,25,101.31,101.23,101.24,101.16,99.6,99.52,99.51,99.42,24100,21758.3,13650,3200,1.7,1.3,1.4,1,0,4.4,17.4,15.4,12.4,0,0,0,,05:31:00,1658822460,5.52,20:44:00,1658877240,20.73,15.22,7,9,26,26,17,17,,,,,,8,7,5,2,,,,
2022-07-25,28.8,21.95,23.2,17.6,34,,97,76.2,75.5,54,19.8,17.4,17.6,15.5,39,27.25,30,21,59,26,101.42,101.35,101.31,101.21,99.74,99.65,99.61,99.49,24100,23500,16900,9700,3.1,2.4,2.4,1.6,0,5.2,18.2,16.2,13.2,0,0,0,,05:30:00,1658736000,5.5,20:45:00,1658790900,20.75,15.25,9,9,30,30,19,19,,,,,,8,6.6,5,2,,,,
2022-07-24,30.3,23.55,23.55,16.8,35,,94,67.1,67,40,17.9,16.5,16.4,14.8,30,20.29,21,12,43,27,101.43,101.35,101.33,101.24,99.75,99.68,99.67,99.59,24100,23900,21700,19300,2.3,1.7,1.7,1.1,0,5.5,18.6,16.6,13.6,0,0,0,,05:28:00,1658649480,5.47,20:46:00,1658704560,20.77,15.3,8,8,29,29,18,18,,,,,,4,2.1,2,0,,,,
2022-07-23,27.9,23.2,22.85,17.8,37,,98,83.7,84.5,71,22.3,20.2,20.2,18.1,28,17.21,17,6,51,27,101.39,101.23,101.24,101.09,99.71,99.55,99.56,99.42,24100,22695.8,14450,4800,2.4,1.9,1.9,1.4,0,4.8,17.9,15.8,12.8,0,0,0,,05:27:00,1658563020,5.45,20:48:00,1658618280,20.8,15.35,5,7,26,26,17,17,,,,,,8,5.7,4,0,,,,
2022-07-22,26.8,19.88,19.5,12.2,30,,94,74.7,69.5,45,17.9,15,15.1,12.3,23,14.04,12.5,2,31,16,101.48,101.37,101.32,101.16,99.8,99.69,99.64,99.48,24100,24100,24100,24100,3,1.6,2,1,0,1.5,14.5,12.5,9.5,0,0,0,,05:26:00,1658476560,5.43,20:49:00,1658531940,20.82,15.38,9,9,28,28,17,18,,,,,,8,4.9,5,2,,,,
2022-07-21,25.5,18.37,19.85,14.2,30,,93,78.9,75.5,58,16.4,14.4,14.7,12.9,56,28.92,31.5,7,51,28,101.11,100.18,100.22,99.32,99.42,98.5,98.51,97.61,24100,24100,24100,24100,1.9,1.5,1.6,1.3,0,1.8,14.8,12.8,9.8,0,0,0,,05:25:00,1658390100,5.42,20:50:00,1658445600,20.83,15.42,7,7,24,24,15,15,,,,,,8,6.2,4,0,,,,
2022-07-20,23.3,18.9,19.05,14.8,28,,100,86.6,83.5,67,19.2,16.5,16.8,14.4,46,31.62,33.5,21,71,27,99.99,99.47,99.65,99.31,98.33,97.8,97.99,97.64,24100,19875,12150,200,2.6,1.8,1.8,1,0,1.1,14.1,12.1,9.1,2,2,0,,05:24:00,1658303640,5.4,20:51:00,1658359260,20.85,15.45,6,7,22,22,15,15,,,,,,8,7.2,7,6,,,,
2022-07-19,21.9,18.17,18.5,15.1,27,,99,87.7,86.5,74,18.2,16.1,16.1,13.9,43,29.29,29.5,16,58,15,101.08,100.87,100.63,100.18,99.35,99.17,98.93,98.51,24100,20820.8,14450,4800,2.5,2,2.1,1.7,0,0.5,13.5,11.5,8.5,43.8,43.8,0,,05:23:00,1658217180,5.38,20:52:00,1658272920,20.87,15.48,6,7,26,26,16,17,,,,,,8,7.4,6,4,,,,
2022-07-18,26.7,20.3,21.4,16.1,30,,89,63.9,68.5,48,15.7,13.1,12.8,9.9,36,26.5,27,18,53,27,101.57,101.29,101.3,101.03,99.87,99.59,99.61,99.35,24100,24100,24100,24100,2,1.7,1.7,1.4,0,3.4,16.4,14.4,11.4,0,0,0,,05:22:00,1658130720,5.37,20:53:00,1658186580,20.88,15.52,7,7,25,25,16,16,,,,,,8,5.5,5,2,,,,
2022-07-17,25.9,18.46,18.64,11.4,27,,91,67.2,65.5,40,15.1,11.9,12.7,10.2,27,17.29,16.5,6,37,19,101.9,101.73,101.71,101.52,100.2,100.04,100.01,99.83,24100,24100,24100,24100,2,1.7,1.6,1.3,0,0.6,13.6,11.6,8.6,0,0,0,,05:21:00,1658044260,5.35,20:54:00,1658100240,20.9,15.55,8,8,26,26,16,16,,,,,,8,5,4.5,1,,,,
2022-07-16,24.6,18.45,19,13.4,26,,99,70.2,70.5,42,14.1,12.3,12.1,10.1,33,23.5,21.5,10,47,29,101.5,101.16,101.22,100.93,99.81,99.47,99.53,99.25,24100,24100,24100,24100,2,1.4,1.5,1,0,1,14,12,9,0.5,0.5,0,,05:20:00,1657957800,5.33,20:54:00,1658013840,20.9,15.57,7,7,24,24,13,14,,,,,,8,4.7,4.5,1,,,,
2022-07-15,22.2,16.35,17.25,12.3,27,,100,89.4,86,72,16.6,14.5,14.2,11.9,17,9.08,10.5,4,38,28,101.88,101.39,101.46,101.04,100.19,99.71,99.77,99.35,24100,15637.5,12150,200,2.4,1.7,1.8,1.3,0.8,0,12.2,10.2,7.2,0.4,0.4,0,,05:19:00,1657871340,5.32,20:55:00,1657927500,20.92,15.6,7,7,22,23,12,14,,,,,,8,6.1,5.5,3,,,,
2022-07-14,24.9,17.37,18.54,12.2,26,,98,81.9,72,46,16.8,14,13.6,10.4,31,21.75,22.5,14,39,27,101.93,101.57,101.55,101.16,100.25,99.89,99.86,99.46,24100,21662.5,14050,4000,2,1.4,1.6,1.2,0,0.5,13.5,11.5,8.5,0,0,0,,05:18:00,1657784880,5.3,20:56:00,1657841160,20.93,15.63,8,9,25,25,11,11,,,,,,8,5.8,5,2,,,,
2022-07-13,25.4,17.52,18.85,12.3,30,,99,82.5,69.5,40,17.4,14.1,12.9,8.5,40,24.33,26.5,13,51,25,101.76,101.45,101.48,101.2,100.06,99.74,99.77,99.49,24100,18129.2,13050,2000,1.8,1.4,1.5,1.2,0,0.9,13.8,11.8,8.8,0,0,0,,05:17:00,1657698420,5.28,20:57:00,1657754820,20.95,15.67,7,9,24,24,16,16,,,,,,8,6.1,5,2,,,,
2022-07-12,24.3,17.63,17.85,11.4,25,,91,61,64.5,38,13.8,9.6,9.9,6,37,25.42,26,15,48,27,101.83,101.71,101.7,101.57,100.12,99.99,99.97,99.81,24100,24100,24100,24100,1.7,1.4,1.4,1.2,0.1,0,12.8,10.8,7.8,0,0,0,,05:16:00,1657611960,5.27,20:57:00,1657668420,20.95,15.68,8,8,24,24,12,12,,,,,,8,4.7,4.5,1,,,,
2022-07-11,23,16.76,16.8,10.6,,,93,63,66.5,40,10.1,9.1,8.9,7.8,35,23.17,24,13,46,26,101.63,101.36,101.36,101.1,99.9,99.66,99.65,99.4,24100,24100,24100,24100,1.6,1.3,1.4,1.1,1.2,0,11.8,9.8,6.8,0,0,0,,05:15:00,1657525500,5.25,20:58:00,1657582080,20.97,15.72,7,8,24,24,12,12,,,,,,8,3.8,4,0,,,,
2022-07-10,20.9,15.53,15.8,10.7,,,94,67.3,69,44,11.2,9,9.2,7.3,48,31.38,32.5,17,64,26,101.12,100.96,100.97,100.81,99.41,99.26,99.28,99.14,24100,24100,24100,24100,1.3,1.2,1.1,1,2.2,0,10.8,8.8,5.8,0,0,0,,05:14:00,1657439040,5.23,20:59:00,1657495740,20.98,15.75,7,7,22,22,12,12,,,,,,4,2.2,2,0,,,,
2022-07-09,18.6,12.89,13.1,7.6,,,99,82.9,83.5,68,13.2,10,10.2,7.1,29,15.21,18,7,38,25,101.74,101.38,101.43,101.13,100.03,99.67,99.73,99.43,24100,22141.7,12250,400,1.4,1.2,1.2,1,4.9,0,8.1,6.1,3.1,0,0,0,,05:13:00,1657352580,5.22,20:59:00,1657409340,20.98,15.77,7,7,18,18,10,11,,,,,,7,4.6,3.5,0,,,,
2022-07-08,17.3,13.41,13.4,9.5,,,94,80.7,80.5,67,11.9,10.1,10.2,8.6,40,20.12,21,2,50,31,101.84,101.61,101.36,100.88,100.13,99.9,99.65,99.18,24100,24100,24100,24100,1.6,1.4,1.4,1.2,4.6,0,8.4,6.4,3.4,0,0,0,,05:12:00,1657266120,5.2,21:00:00,1657323000,21,15.8,7,7,19,19,9,10,,,,,,8,5.8,5,2,,,,
2022-07-07,20.6,14.68,15.7,10.8,,,100,94.8,91.5,83,17.4,13.8,13.8,10.3,40,27.83,26,12,59,26,101.45,100.39,100.64,99.83,99.77,98.7,98.95,98.13,24100,15658.3,12150,200,1.8,1.6,1.6,1.3,2.3,0,10.7,8.7,5.7,12,12,0,,05:11:00,1657179660,5.18,21:00:00,1657236600,21,15.82,4,4,20,20,11,11,,,,,,8,7.5,5,2,,,,
2022-07-06,24.9,17.8,18.39,11.9,26,,95,62.5,65.5,36,14.4,10,10.7,6.9,41,23.67,26.5,12,57,23,101.83,101.7,101.66,101.49,100.13,99.99,99.94,99.76,24100,24100,24100,24100,1.7,1.5,1.5,1.3,0,0.4,13.4,11.4,8.4,2.2,2.2,0,,05:11:00,1657093260,5.18,21:01:00,1657150260,21.02,15.83,6,8,22,24,13,13,,,,,,8,5.5,4,0,,,,
2022-07-05,21.8,15.85,15.85,9.9,,,90,63.2,65.5,41,10.2,8.4,8.6,7,40,29.42,28,16,53,25,101.44,101.2,101.24,101.04,99.71,99.49,99.53,99.35,24100,24100,24100,24100,1.5,1.3,1.3,1.1,2.1,0,10.8,8.8,5.8,0,0,0,,05:10:00,1657006800,5.17,21:01:00,1657063860,21.02,15.85,7,7,20,20,12,12,,,,,,7,3.2,3.5,0,,,,
2022-07-04,25,18.18,17.8,10.6,28,,97,82.2,78,59,17.1,15,13.2,9.3,34,21.96,20.5,7,55,30,101.14,100.89,100.89,100.64,99.42,99.2,99.19,98.97,24100,24100,24100,24100,2.2,1.8,1.8,1.4,0.2,0,12.8,10.8,7.8,0,0,0,,05:09:00,1656920340,5.15,21:01:00,1656977460,21.02,15.87,4,6,19,21,11,11,,,,,,8,5.9,4,0,,,,
2022-07-03,23.2,18.41,19.3,15.4,28,,96,87.4,83.5,71,17.4,16.2,16.2,15,38,28.75,29.5,21,65,24,101.46,101.25,101.31,101.16,99.78,99.55,99.61,99.44,24100,23900,21700,19300,2.1,1.9,1.9,1.7,0,1.3,14.3,12.3,9.3,1.8,1.8,0,,05:09:00,1656833940,5.15,21:02:00,1656891120,21.03,15.88,6,8,22,22,14,15,,,,,,8,7.2,5.5,3,,,,
2022-07-02,25.8,18.96,20.14,14.5,28,,98,72.5,71.5,45,15,13.3,12.8,10.5,34,20.58,21.5,9,52,23,101.69,101.6,101.59,101.49,99.98,99.9,99.88,99.78,24100,22829.2,14450,4800,2,1.8,1.6,1.1,0,2.1,15.1,13.1,10.1,0,0,0,,05:08:00,1656747480,5.13,21:02:00,1656804720,21.03,15.9,8,8,23,23,15,15,,,,,,8,5.1,4,0,,,,
2022-07-01,21.2,16.8,17.14,13.1,26,,100,87,86,72,16.9,14.5,14.9,12.9,36,18.25,19.5,3,43,17,101.55,101.36,101.42,101.28,99.84,99.66,99.71,99.59,24100,18737.5,12250,400,1.9,1.4,1.6,1.2,0.9,0,12.1,10.1,7.1,0,0,0,,05:07:00,1656661020,5.12,21:02:00,1656718320,21.03,15.92,7,7,21,23,12,12,,,,,,8,5.7,4,0,,,,
2022-06-30,21.9,17.2,17.39,12.9,27,,100,90.8,86.5,73,17,15.6,15.1,13.1,23,10.12,12.5,2,,,102.16,101.91,101.81,101.46,100.47,100.23,100.12,99.76,24100,17287.5,12250,400,2,1.4,1.6,1.1,0.6,0,12.4,10.4,7.4,0.2,0.2,0,,05:07:00,1656574620,5.12,21:02:00,1656631920,21.03,15.92,9,9,20,20,13,13,,,,,,8,7.1,5,2,,,,
2022-06-29,25.3,19.91,21.2,17.1,32,,97,88.1,84,71,19.3,17.8,18,16.7,28,19.29,14.5,1,47,27,102.38,102.25,102.28,102.18,100.66,100.56,100.57,100.47,24100,23500,16900,9700,1.5,1.1,1.2,1,0,3.2,16.2,14.2,11.2,1.4,1.4,0,,05:06:00,1656488160,5.1,21:03:00,1656545580,21.05,15.95,4,5,23,23,14,14,,,,,,8,7.1,6,4,,,,
2022-06-28,25.6,20.23,20.95,16.3,31,,97,80,78.5,60,18.3,16.5,16.4,14.6,47,31.83,32,17,63,25,102.26,102.06,102.11,101.95,100.55,100.35,100.39,100.24,24100,23500,16900,9700,1.9,1.5,1.4,1,0,3,15.9,13.9,10.9,0,0,0,,05:06:00,1656401760,5.1,21:03:00,1656459180,21.05,15.95,8,8,22,22,16,16,,,,,,8,6.8,5,2,,,,
2022-06-27,25.1,19.32,19.25,13.4,30,,99,85.6,83.5,68,18.6,16.7,15.9,13.2,34,23.21,24.5,15,48,26,102.25,102.11,102.09,101.93,100.53,100.4,100.38,100.23,24100,19316.7,12650,1200,1.6,1.1,1.3,1,0,1.2,14.2,12.2,9.2,0.4,0.4,0,,05:05:00,1656315300,5.08,21:03:00,1656372780,21.05,15.97,9,9,25,25,15,15,,,,,,8,7,5.5,3,,,,
2022-06-26,26.3,20.52,21.35,16.4,32,,99,84.2,78.5,58,18.5,17.6,17.4,16.3,32,19.38,20,8,40,25,102.33,102.2,102.2,102.07,100.64,100.51,100.49,100.34,24100,23900,21700,19300,3,1.4,2,1,0,3.4,16.4,14.3,11.3,0.6,0.6,0,,05:05:00,1656228900,5.08,21:03:00,1656286380,21.05,15.97,7,7,22,22,14,14,,,,,,8,6.3,5.5,3,,,,
2022-06-25,25.3,19.98,21.05,16.8,31,,96,87.7,81,66,19.8,17.8,17.8,15.8,41,29.54,28.5,16,63,24,102.73,102.35,102.41,102.08,101.01,100.64,100.69,100.38,24100,22425,14050,4000,2,1.2,1.5,1,0,3,16.1,14.1,11.1,4,4,0,,05:04:00,1656142440,5.07,21:03:00,1656199980,21.05,15.98,8,9,23,23,14,14,,,,,,8,6.2,5,2,,,,
2022-06-24,25.8,20.7,21.25,16.7,31,,96,80.3,77,58,18.1,17,17.1,16,35,25.79,26,17,49,27,102.9,102.82,102.83,102.76,101.18,101.11,101.12,101.05,24100,24100,24100,24100,1.3,1.2,1.2,1.1,0,3.2,16.2,14.2,11.2,0,0,0,,05:04:00,1656056040,5.07,21:03:00,1656113580,21.05,15.98,9,9,25,25,14,14,,,,,,8,5.3,4.5,1,,,,
2022-06-23,25.6,18.84,18.85,12.1,31,,94,78.1,80.5,67,18.9,14.9,13.9,9,39,21.12,25,11,50,27,102.78,102.67,102.68,102.59,101.06,100.95,100.97,100.87,24100,23633.3,18500,12900,1.3,1.1,1.1,1,0,0.9,13.8,11.8,8.8,0.8,0.8,0,,05:04:00,1655969640,5.07,21:03:00,1656027180,21.05,15.98,8,8,23,24,15,15,,,,,,8,5.8,4.5,1,,,,
2022-06-22,23.2,16.58,17.95,12.7,,,100,75,73,46,15.5,11.7,12.6,9.7,30,19.75,21,12,44,29,102.71,102.54,102.5,102.29,101,100.83,100.79,100.59,24100,22262.5,12450,800,1.8,1.3,1.4,1,0.1,0,12.9,10.9,8,0,0,0,,05:04:00,1655883240,5.07,21:02:00,1655940720,21.03,15.97,9,9,22,22,10,10,,,,,,8,4.8,5,2,,,,
2022-06-21,21,16.23,16.7,12.4,26,,100,96.9,94.5,89,18.3,15.7,15.4,12.6,30,15.71,17,4,40,19,102.29,102.13,102.13,101.97,100.57,100.43,100.42,100.27,24100,11704.2,12350,600,2.1,1.5,1.6,1,1.3,0,11.7,9.7,6.7,7.2,7.2,0,,05:03:00,1655796780,5.05,21:02:00,1655854320,21.03,15.98,6,6,19,22,13,13,,,,,,8,7.2,6,4,,,,
2022-06-20,17.7,13.57,14.39,11.1,,,99,94.2,92,85,14.2,12.6,12.3,10.4,42,29,27,12,66,19,102.28,102.21,102.2,102.12,100.57,100.48,100.48,100.39,24100,11841.7,12350,600,1.8,1.6,1.6,1.4,3.6,0,9.4,7.4,4.4,2.4,2.4,0,,05:03:00,1655710380,5.05,21:02:00,1655767920,21.03,15.98,3,6,15,15,13,13,,,,,,8,6.3,4.5,1,,,,
